Distance_(microns),Value
0.00000,8.9165
0.06889,7.4253
0.13779,7.6293
0.20668,9.3744
0.27558,12.7049
0.34447,13.3851
0.41337,10.7708
0.48226,10.8645
0.55116,14.8333
0.62005,20.7011
0.68894,37.9056
0.75784,38.8441
0.82673,32.0937
0.89563,22.4204
0.96452,9.4218
1.03342,6.7018
1.10231,7.3334
1.17121,4.3175
1.24010,7.9868
1.30900,19.1721
1.37789,11.8575
1.44678,16.2411
1.51568,10.5938
1.58457,7.5768
1.65347,6.7501
1.72236,2.1042
1.79126,1.5607
1.86015,2.0983
1.92905,3.8854
1.99794,2.2084
2.06683,0.2500
2.13573,0.0000
2.20462,0.2778
